semestre;sexo;alumno;asignatura;tipo;ep1;ep2;ea;pf;estado
12;1;1812820151;ATSH307;1;14;0;0;4;A
12;2;1812820153;ATSH307;1;16;0;0;5;A
12;1;1812820154;ATSH307;1;17;0;0;5;A
12;2;1812820155;ATSH307;1;14;0;0;4;A
12;2;1812820157;ATSH307;1;16;0;0;5;A
12;2;1812820158;ATSH307;1;20;0;0;6;A
12;2;1812820160;ATSH307;1;18;0;0;5;A
12;1;1812820161;ATSH307;1;16;0;0;5;A
12;1;1812820103;ATSH308;1;11;0;0;3;A
12;1;1812820111;ATSH308;1;15;0;0;5;A
12;2;1812820115;ATSH308;1;17;0;0;5;A
12;2;1812820131;ATSH308;1;15;0;0;5;A
12;2;1812820132;ATSH308;1;13;0;0;4;A
12;2;1812820133;ATSH308;1;15;0;0;5;A
12;1;1812820134;ATSH308;1;14;0;0;4;A
12;1;1812820136;ATSH308;1;13;0;0;4;A
12;2;1812820137;ATSH308;1;15;0;0;5;A
12;2;1812820138;ATSH308;1;16;0;0;5;A
12;2;1812820140;ATSH308;1;15;0;0;5;A
12;2;1812820141;ATSH308;1;16;0;0;5;A
12;1;1812820142;ATSH308;1;14;0;0;4;A
12;2;1812820143;ATSH308;1;12;0;0;4;A
12;2;1812820145;ATSH308;1;16;0;0;5;A
12;2;1812820149;ATSH308;1;18;0;0;5;A
12;1;1812820151;ATSH308;1;16;0;0;5;A
12;2;1812820153;ATSH308;1;13;0;0;4;A
12;1;1812820154;ATSH308;1;15;0;0;5;A
12;2;1812820155;ATSH308;1;12;0;0;4;A
12;2;1812820157;ATSH308;1;17;0;0;5;A
12;2;1812820158;ATSH308;1;19;0;0;6;A
12;2;1812820160;ATSH308;1;12;0;0;4;A
12;1;1812820161;ATSH308;1;14;0;0;4;A
12;2;1712820104;ATSH309;1;12;0;0;4;A
12;2;1712820108;ATSH309;1;14;0;0;4;A
12;2;1712820109;ATSH309;1;16;0;0;5;A
12;2;1712820121;ATSH309;1;16;0;0;5;A
12;1;1812820101;ATSH309;1;20;0;0;6;A
12;2;1812820104;ATSH309;1;20;0;0;6;A
12;2;1812820105;ATSH309;1;20;0;0;6;A
12;1;1812820106;ATSH309;1;20;0;0;6;A
12;1;1812820107;ATSH309;1;14;0;0;4;A
12;2;1812820109;ATSH309;1;18;0;0;5;A
12;2;1812820110;ATSH309;1;19;0;0;6;A
12;1;1812820111;ATSH309;1;18;0;0;5;A
12;2;1812820112;ATSH309;1;20;0;0;6;A
12;2;1812820113;ATSH309;1;18;0;0;5;A
12;2;1812820116;ATSH309;1;0;0;0;-1;A
12;1;1812820117;ATSH309;1;12;0;0;4;A
12;1;1812820119;ATSH309;1;12;0;0;4;A
12;2;1812820120;ATSH309;1;17;0;0;5;A
12;2;1812820121;ATSH309;1;20;0;0;6;A
12;1;1812820122;ATSH309;1;16;0;0;5;A
12;1;1812820123;ATSH309;1;20;0;0;6;A
12;1;1812820124;ATSH309;1;20;0;0;6;A
12;1;1812820125;ATSH309;1;20;0;0;6;A
12;2;1812820126;ATSH309;1;20;0;0;6;A
12;1;1812820128;ATSH309;1;20;0;0;6;A
12;2;1812820129;ATSH309;1;16;0;0;5;A
12;2;1812820130;ATSH309;1;16;0;0;5;A
12;2;1712820101;ATSH310;1;16;0;0;5;A
12;2;1712820104;ATSH310;1;18;0;0;5;A
12;2;1812820104;ATSH310;1;17;0;0;5;A
12;2;1812820105;ATSH310;1;18;0;0;5;A
12;1;1812820106;ATSH310;1;18;0;0;5;A
12;1;1812820107;ATSH310;1;12;0;0;4;A
12;2;1812820109;ATSH310;1;16;0;0;5;A
12;2;1812820110;ATSH310;1;14;0;0;4;A
12;1;1812820111;ATSH310;1;11;0;0;3;A
12;2;1812820112;ATSH310;1;18;0;0;5;A
12;2;1812820113;ATSH310;1;11;0;0;3;A
12;2;1812820116;ATSH310;1;0;0;0;-1;A
12;1;1812820117;ATSH310;1;15;0;0;5;A
12;1;1812820119;ATSH310;1;16;0;0;5;A
12;2;1812820120;ATSH310;1;14;0;0;4;A
12;2;1812820121;ATSH310;1;17;0;0;5;A
12;1;1812820122;ATSH310;1;14;0;0;4;A
12;1;1812820124;ATSH310;1;18;0;0;5;A
12;1;1812820125;ATSH310;1;14;0;0;4;A
12;2;1812820126;ATSH310;1;17;0;0;5;A
12;1;1812820128;ATSH310;1;19;0;0;6;A
12;2;1812820129;ATSH310;1;16;0;0;5;A
12;2;1812820130;ATSH310;1;14;0;0;4;A
12;2;1712820104;ATSH311;1;18;0;0;5;A
12;1;1812820101;ATSH311;1;20;0;0;6;A
12;2;1812820104;ATSH311;1;20;0;0;6;A
12;2;1812820105;ATSH311;1;20;0;0;6;A
12;1;1812820106;ATSH311;1;20;0;0;6;A
12;1;1812820107;ATSH311;1;15;0;0;5;A
12;2;1812820109;ATSH311;1;15;0;0;5;A
12;2;1812820110;ATSH311;1;20;0;0;6;A
12;1;1812820111;ATSH311;1;18;0;0;5;A
12;2;1812820112;ATSH311;1;20;0;0;6;A
12;2;1812820113;ATSH311;1;17;0;0;5;A
12;2;1812820116;ATSH311;1;18;0;0;5;A
12;1;1812820117;ATSH311;1;15;0;0;5;A
12;1;1812820119;ATSH311;1;15;0;0;5;A
12;2;1812820120;ATSH311;1;20;0;0;6;A
12;2;1812820121;ATSH311;1;17;0;0;5;A
12;1;1812820122;ATSH311;1;18;0;0;5;A
12;1;1812820123;ATSH311;1;20;0;0;6;A
12;1;1812820124;ATSH311;1;17;0;0;5;A
12;1;1812820125;ATSH311;1;17;0;0;5;A
12;2;1812820126;ATSH311;1;17;0;0;5;A
12;1;1812820128;ATSH311;1;17;0;0;5;A
12;2;1812820129;ATSH311;1;17;0;0;5;A
12;2;1812820130;ATSH311;1;17;0;0;5;A
12;2;1712820104;ATSH312;1;15;0;0;5;A
12;2;1712820121;ATSH312;1;14;0;0;4;A
12;1;1812820101;ATSH312;1;15;0;0;5;A
12;2;1812820104;ATSH312;1;14;0;0;4;A
12;2;1812820105;ATSH312;1;15;0;0;5;A
12;1;1812820106;ATSH312;1;16;0;0;5;A
12;1;1812820107;ATSH312;1;14;0;0;4;A
12;2;1812820109;ATSH312;1;15;0;0;5;A
12;2;1812820110;ATSH312;1;15;0;0;5;A
12;2;1812820112;ATSH312;1;15;0;0;5;A
12;2;1812820113;ATSH312;1;15;0;0;5;A
12;2;1812820116;ATSH312;1;12;0;0;4;A
12;1;1812820117;ATSH312;1;16;0;0;5;A
12;1;1812820119;ATSH312;1;15;0;0;5;A
12;2;1812820120;ATSH312;1;15;0;0;5;A
12;2;1812820121;ATSH312;1;15;0;0;5;A
12;1;1812820122;ATSH312;1;15;0;0;5;A
12;1;1812820123;ATSH312;1;15;0;0;5;A
12;1;1812820124;ATSH312;1;15;0;0;5;A
12;1;1812820125;ATSH312;1;12;0;0;4;A
12;2;1812820126;ATSH312;1;15;0;0;5;A
12;1;1812820128;ATSH312;1;16;0;0;5;A
12;2;1812820129;ATSH312;1;15;0;0;5;A
12;2;1812820130;ATSH312;1;16;0;0;5;A
12;2;1712820101;ATSH313;1;17;0;0;5;A
12;1;1812820101;ATSH313;1;19;0;0;6;A
12;1;1812820103;ATSH313;3;16;0;0;5;A
12;2;1812820104;ATSH313;1;16;0;0;5;A
12;2;1812820105;ATSH313;1;20;0;0;6;A
12;1;1812820106;ATSH313;1;19;0;0;6;A
12;1;1812820107;ATSH313;1;16;0;0;5;A
12;2;1812820109;ATSH313;1;16;0;0;5;A
12;2;1812820110;ATSH313;1;17;0;0;5;A
12;2;1812820112;ATSH313;1;18;0;0;5;A
12;2;1812820113;ATSH313;1;17;0;0;5;A
12;2;1812820116;ATSH313;1;0;0;0;0;A
12;1;1812820119;ATSH313;1;16;0;0;5;A
12;2;1812820120;ATSH313;1;16;0;0;5;A
12;2;1812820121;ATSH313;1;16;0;0;5;A
12;1;1812820122;ATSH313;1;16;0;0;5;A
12;1;1812820123;ATSH313;1;16;0;0;5;A
12;1;1812820124;ATSH313;1;19;0;0;6;A
12;2;1812820126;ATSH313;1;17;0;0;5;A
12;1;1812820128;ATSH313;1;18;0;0;5;A
12;2;1812820129;ATSH313;1;16;0;0;5;A
12;2;1712820101;ATSH314;1;18;0;0;5;A
12;2;1712820103;ATSH314;1;20;0;0;6;A
12;2;1712820104;ATSH314;1;16;0;0;5;A
12;2;1712820105;ATSH314;1;18;0;0;5;A
12;2;1712820106;ATSH314;1;17;0;0;5;A
12;2;1712820108;ATSH314;1;17;0;0;5;A
12;2;1712820109;ATSH314;1;17;0;0;5;A
12;2;1712820110;ATSH314;1;19;0;0;6;A
12;1;1712820111;ATSH314;1;18;0;0;5;A
12;2;1712820112;ATSH314;1;18;0;0;5;A
12;2;1712820113;ATSH314;1;19;0;0;6;A
12;2;1712820114;ATSH314;1;19;0;0;6;A
12;1;1712820115;ATSH314;1;18;0;0;5;A
12;2;1712820116;ATSH314;1;16;0;0;5;A
12;2;1712820117;ATSH314;1;17;0;0;5;A
12;2;1712820118;ATSH314;1;18;0;0;5;A
12;2;1712820119;ATSH314;1;18;0;0;5;A
12;2;1712820120;ATSH314;1;18;0;0;5;A
12;2;1712820121;ATSH314;1;17;0;0;5;A
12;2;1712820122;ATSH314;1;16;0;0;5;A
12;1;1812820101;ATSH314;1;16;0;0;5;A
12;1;1812820117;ATSH314;1;17;0;0;5;A
12;1;1812820125;ATSH314;1;17;0;0;5;A
12;2;1812820130;ATSH314;1;17;0;0;5;A
12;2;1712820103;ATSH315;1;17;0;0;5;A
12;2;1712820105;ATSH315;1;17;0;0;5;A
12;2;1712820106;ATSH315;1;14;0;0;4;A
12;2;1712820108;ATSH315;1;16;0;0;5;A
12;2;1712820109;ATSH315;1;16;0;0;5;A
12;2;1712820110;ATSH315;1;16;0;0;5;A
12;1;1712820111;ATSH315;1;16;0;0;5;A
12;2;1712820112;ATSH315;1;15;0;0;5;A
12;2;1712820113;ATSH315;1;17;0;0;5;A
12;2;1712820114;ATSH315;1;17;0;0;5;A
12;1;1712820115;ATSH315;1;15;0;0;5;A
12;2;1712820116;ATSH315;1;16;0;0;5;A
12;2;1712820117;ATSH315;1;17;0;0;5;A
12;2;1712820118;ATSH315;1;17;0;0;5;A
12;2;1712820119;ATSH315;1;16;0;0;5;A
12;2;1712820120;ATSH315;1;16;0;0;5;A
12;2;1712820121;ATSH315;1;14;0;0;4;A
12;2;1712820122;ATSH315;1;16;0;0;5;A
12;2;1712820103;ATSH316;1;17;0;0;5;A
12;2;1712820105;ATSH316;1;16;0;0;5;A
12;2;1712820106;ATSH316;1;14;0;0;4;A
12;2;1712820108;ATSH316;1;15;0;0;5;A
12;2;1712820109;ATSH316;1;15;0;0;5;A
12;2;1712820110;ATSH316;1;16;0;0;5;A
12;1;1712820111;ATSH316;1;17;0;0;5;A
12;2;1712820112;ATSH316;1;16;0;0;5;A
12;2;1712820113;ATSH316;1;16;0;0;5;A
12;2;1712820114;ATSH316;1;16;0;0;5;A
12;1;1712820115;ATSH316;1;18;0;0;5;A
12;2;1712820116;ATSH316;1;15;0;0;5;A
12;2;1712820117;ATSH316;1;16;0;0;5;A
12;2;1712820118;ATSH316;1;16;0;0;5;A
12;2;1712820119;ATSH316;1;16;0;0;5;A
12;2;1712820120;ATSH316;1;16;0;0;5;A
12;2;1712820121;ATSH316;1;15;0;0;5;A
12;2;1712820122;ATSH316;1;16;0;0;5;A
12;2;1712820101;ATSH317;1;18;0;0;5;A
12;2;1712820103;ATSH317;1;20;0;0;6;A
12;2;1712820104;ATSH317;1;18;0;0;5;A
12;2;1712820105;ATSH317;1;20;0;0;6;A
12;2;1712820106;ATSH317;1;20;0;0;6;A
12;2;1712820108;ATSH317;1;15;0;0;5;A
12;2;1712820109;ATSH317;1;19;0;0;6;A
12;2;1712820110;ATSH317;1;19;0;0;6;A
12;1;1712820111;ATSH317;1;20;0;0;6;A
12;2;1712820112;ATSH317;1;18;0;0;5;A
12;2;1712820113;ATSH317;1;20;0;0;6;A
12;2;1712820114;ATSH317;1;20;0;0;6;A
12;1;1712820115;ATSH317;1;20;0;0;6;A
12;2;1712820116;ATSH317;1;19;0;0;6;A
12;2;1712820117;ATSH317;1;19;0;0;6;A
12;2;1712820118;ATSH317;1;16;0;0;5;A
12;2;1712820119;ATSH317;1;20;0;0;6;A
12;2;1712820120;ATSH317;1;20;0;0;6;A
12;2;1712820122;ATSH317;1;19;0;0;6;A
12;2;1812820113;ATSH317;1;19;0;0;6;A
12;2;1912820124;ATSH402;1;10;0;0;3;A
12;2;1912820142;ATSH402;1;14;0;0;4;A
12;2;1912820144;ATSH402;1;13;0;0;4;A
12;2;1912820145;ATSH402;1;11;0;0;3;A
12;2;1912820148;ATSH402;1;11;0;0;3;A
12;2;1912820149;ATSH402;1;10;0;0;3;A
12;1;1912820151;ATSH402;1;10;0;0;3;A
12;2;1912820154;ATSH402;1;18;0;0;5;A
12;2;1912820155;ATSH402;1;10;0;0;3;A
12;2;1912820156;ATSH402;1;13;0;0;4;A
12;2;1912820157;ATSH402;1;11;0;0;3;A
12;2;1912820158;ATSH402;1;15;0;0;5;A
12;2;1912820161;ATSH402;1;10;0;0;3;A
12;1;1912820162;ATSH402;1;11;0;0;3;A
12;2;1912820164;ATSH402;1;13;0;0;4;A
12;1;1912820165;ATSH402;1;11;0;0;3;A
12;2;1912820167;ATSH402;1;13;0;0;4;A
12;2;1912820168;ATSH402;1;11;0;0;3;A
12;1;1912820169;ATSH402;1;12;0;0;4;A
12;2;1912820170;ATSH402;1;10;0;0;3;A
12;2;1912820171;ATSH402;1;14;0;0;4;A
12;2;1912820172;ATSH402;1;14;0;0;4;A
12;1;1912820173;ATSH402;1;11;0;0;3;A
12;1;1912820175;ATSH402;1;13;0;0;4;A
12;2;1912820176;ATSH402;1;18;0;0;5;A
12;2;1912820178;ATSH402;1;13;0;0;4;A
12;2;1912820179;ATSH402;1;14;0;0;4;A
12;2;1912820180;ATSH402;1;14;0;0;4;A
12;1;1812820111;ATSH403;1;5;0;0;2;A
12;1;1812820127;ATSH403;1;11;0;0;3;A
12;2;1812820135;ATSH403;1;10;0;0;3;A
12;1;1812820136;ATSH403;1;0;0;0;0;A
12;2;1812820137;ATSH403;1;5;0;0;2;A
12;1;1812820142;ATSH403;1;13;0;0;4;A
12;1;1812820144;ATSH403;1;0;0;0;0;A
12;2;1812820149;ATSH403;1;11;0;0;3;A
12;2;1812820153;ATSH403;1;12;0;0;4;A
12;2;1912820101;ATSH403;1;13;0;0;4;A
12;2;1912820102;ATSH403;1;11;0;0;3;A
12;1;1912820103;ATSH403;1;17;0;0;5;A
12;2;1912820104;ATSH403;1;10;0;0;3;A
12;2;1912820105;ATSH403;1;17;0;0;5;A
12;2;1912820107;ATSH403;1;14;0;0;4;A
12;1;1912820108;ATSH403;1;6;0;0;2;A
12;2;1912820109;ATSH403;1;3;0;0;1;A
12;2;1912820110;ATSH403;1;16;0;0;5;A
12;2;1912820112;ATSH403;1;13;0;0;4;A
12;2;1912820114;ATSH403;1;16;0;0;5;A
12;2;1912820115;ATSH403;1;8;0;0;2;A
12;2;1912820116;ATSH403;1;16;0;0;5;A
12;2;1912820117;ATSH403;1;11;0;0;3;A
12;2;1912820118;ATSH403;1;16;0;0;5;A
12;1;1912820120;ATSH403;1;16;0;0;5;A
12;2;1912820121;ATSH403;1;18;0;0;5;A
12;2;1912820122;ATSH403;1;2;0;0;1;A
12;2;1912820123;ATSH403;1;8;0;0;2;A
12;2;1912820125;ATSH403;1;16;0;0;5;A
12;2;1912820126;ATSH403;1;16;0;0;5;A
12;2;1912820127;ATSH403;1;14;0;0;4;A
12;1;1912820128;ATSH403;1;11;0;0;3;A
12;1;1912820129;ATSH403;1;14;0;0;4;A
12;2;1912820132;ATSH403;1;16;0;0;5;A
12;2;1912820134;ATSH403;1;12;0;0;4;A
12;1;1912820135;ATSH403;1;16;0;0;5;A
12;2;1912820136;ATSH403;1;16;0;0;5;A
12;1;1912820137;ATSH403;1;10;0;0;3;A
12;2;1912820138;ATSH403;1;11;0;0;3;A
12;1;1912820139;ATSH403;1;9;0;0;3;A
12;1;1912820140;ATSH403;1;17;0;0;5;A
12;2;1712820103;ATSH409;1;20;0;0;6;A
12;2;1712820105;ATSH409;1;19;0;0;6;A
12;2;1712820106;ATSH409;1;18;0;0;5;A
12;2;1712820108;ATSH409;1;17;0;0;5;A
12;2;1712820109;ATSH409;1;18;0;0;5;A
12;2;1712820110;ATSH409;1;18;0;0;5;A
12;1;1712820111;ATSH409;1;19;0;0;6;A
12;2;1712820112;ATSH409;1;19;0;0;6;A
12;2;1712820113;ATSH409;1;19;0;0;6;A
12;2;1712820114;ATSH409;1;19;0;0;6;A
12;1;1712820115;ATSH409;1;17;0;0;5;A
12;2;1712820116;ATSH409;1;18;0;0;5;A
12;2;1712820117;ATSH409;1;20;0;0;6;A
12;2;1712820118;ATSH409;1;19;0;0;6;A
12;2;1712820119;ATSH409;1;19;0;0;6;A
12;2;1712820120;ATSH409;1;18;0;0;5;A
12;2;1712820121;ATSH409;1;18;0;0;5;A
12;2;1712820122;ATSH409;1;19;0;0;6;A
12;1;1812820117;ATSH409;1;19;0;0;6;A
12;1;1812820125;ATSH409;1;13;0;0;4;A
12;2;1812820130;ATSH409;1;18;0;0;5;A
12;2;1712820103;ATSH411;1;19;0;0;6;A
12;2;1712820105;ATSH411;1;18;0;0;5;A
12;2;1712820106;ATSH411;1;16;0;0;5;A
12;2;1712820109;ATSH411;1;19;0;0;6;A
12;2;1712820110;ATSH411;1;14;0;0;4;A
12;1;1712820111;ATSH411;1;18;0;0;5;A
12;2;1712820112;ATSH411;1;14;0;0;4;A
12;2;1712820113;ATSH411;1;17;0;0;5;A
12;2;1712820114;ATSH411;1;18;0;0;5;A
12;1;1712820115;ATSH411;1;15;0;0;5;A
12;2;1712820116;ATSH411;1;18;0;0;5;A
12;2;1712820117;ATSH411;1;19;0;0;6;A
12;2;1712820118;ATSH411;1;19;0;0;6;A
12;2;1712820119;ATSH411;1;17;0;0;5;A
12;2;1712820120;ATSH411;1;19;0;0;6;A
12;2;1712820121;ATSH411;1;8;0;0;2;A
12;2;1712820122;ATSH411;1;17;0;0;5;A
12;1;1812820117;ATSH411;1;17;0;0;5;A
12;1;1812820125;ATSH411;1;18;0;0;5;A
12;2;1712820108;ATSH412;1;5;0;0;2;A
12;1;1812820101;ATSH412;1;18;0;0;5;A
12;1;1812820103;ATSH412;3;12;0;0;4;A
12;2;1812820104;ATSH412;1;16;0;0;5;A
12;2;1812820105;ATSH412;1;18;0;0;5;A
12;1;1812820106;ATSH412;1;18;0;0;5;A
12;1;1812820107;ATSH412;1;12;0;0;4;A
12;2;1812820109;ATSH412;1;12;0;0;4;A
12;2;1812820110;ATSH412;1;15;0;0;5;A
12;1;1812820111;ATSH412;1;9;0;0;3;A
12;2;1812820112;ATSH412;1;18;0;0;5;A
12;2;1812820116;ATSH412;1;8;0;0;2;A
12;1;1812820119;ATSH412;1;12;0;0;4;A
12;2;1812820120;ATSH412;1;11;0;0;3;A
12;2;1812820121;ATSH412;1;17;0;0;5;A
12;1;1812820122;ATSH412;1;12;0;0;4;A
12;1;1812820123;ATSH412;1;14;0;0;4;A
12;1;1812820124;ATSH412;1;17;0;0;5;A
12;1;1812820128;ATSH412;1;17;0;0;5;A
12;2;1812820129;ATSH412;1;17;0;0;5;A
12;2;1812820130;ATSH412;1;14;0;0;4;A
12;1;1812820151;ATSH412;1;13;0;0;4;A
12;1;1812820154;ATSH412;1;17;0;0;5;A
12;2;1812820155;ATSH412;1;4;0;0;1;A
12;1;1812820161;ATSH412;1;16;0;0;5;A
12;2;1912810123;IGA101;1;10;0;0;3;A
12;1;1912810135;IGA101;1;11;0;0;3;A
12;1;2012810101;IGA101;1;10;0;0;3;A
12;2;2012810102;IGA101;1;0;0;0;0;A
12;2;2012810103;IGA101;1;12;0;0;4;A
12;2;2012810104;IGA101;1;14;0;0;4;A
12;2;2012810105;IGA101;1;0;0;0;0;A
12;2;2012810106;IGA101;1;17;0;0;5;A
12;2;2012810107;IGA101;1;19;0;0;6;A
12;2;2012810108;IGA101;1;18;0;0;5;A
12;1;2012810109;IGA101;1;0;0;0;0;A
12;1;2012810110;IGA101;1;0;0;0;0;A
12;2;2012810111;IGA101;1;11;0;0;3;A
12;1;2012810112;IGA101;1;12;0;0;4;A
12;1;2012810113;IGA101;1;0;0;0;0;A
12;1;2012810114;IGA101;1;13;0;0;4;A
12;2;2012810115;IGA101;1;19;0;0;6;A
12;2;2012810117;IGA101;1;13;0;0;4;A
12;1;2012810118;IGA101;1;12;0;0;4;A
12;1;2012810119;IGA101;1;0;0;0;0;A
12;1;2012810120;IGA101;1;0;0;0;0;A
12;1;2012810121;IGA101;1;0;0;0;0;A
12;2;2012810122;IGA101;1;14;0;0;4;A
12;1;2012810124;IGA101;1;11;0;0;3;A
12;1;2012810125;IGA101;1;16;0;0;5;A
12;1;2012810126;IGA101;1;0;0;0;0;A
12;1;2012810127;IGA101;1;16;0;0;5;A
12;1;2012810128;IGA101;1;14;0;0;4;A
12;1;2012810129;IGA101;1;9;0;0;3;A
12;1;2012810131;IGA101;1;18;0;0;5;A
12;2;2012810132;IGA101;1;0;0;0;0;A
12;1;2012810133;IGA101;1;16;0;0;5;A
12;1;2012810135;IGA101;1;16;0;0;5;A
12;1;2012810136;IGA101;1;0;0;0;0;A
12;2;2012810137;IGA101;1;11;0;0;3;A
12;1;2012810138;IGA101;1;11;0;0;3;A
12;1;2012810139;IGA101;1;12;0;0;4;A
12;1;2012810140;IGA101;1;0;0;0;0;A
12;1;1912810135;IGA102;1;15;0;0;5;A
12;1;1912810141;IGA102;1;19;0;0;6;A
12;1;1912810158;IGA102;1;19;0;0;6;A
12;1;2012810101;IGA102;1;16;0;0;5;A
12;2;2012810102;IGA102;1;0;0;0;-1;A
12;2;2012810103;IGA102;1;0;0;0;-1;A
12;2;2012810104;IGA102;1;15;0;0;5;A
12;2;2012810105;IGA102;1;0;0;0;-1;A
12;2;2012810106;IGA102;1;17;0;0;5;A
12;2;2012810107;IGA102;1;13;0;0;4;A
12;2;2012810108;IGA102;1;18;0;0;5;A
12;1;2012810109;IGA102;1;0;0;0;-1;A
12;1;2012810110;IGA102;1;0;0;0;-1;A
12;2;2012810111;IGA102;1;13;0;0;4;A
12;1;2012810112;IGA102;1;0;0;0;-1;A
12;1;2012810113;IGA102;1;0;0;0;-1;A
12;1;2012810114;IGA102;1;20;0;0;6;A
12;2;2012810115;IGA102;1;16;0;0;5;A
12;2;2012810117;IGA102;1;18;0;0;5;A
12;1;2012810118;IGA102;1;0;0;0;-1;A
12;1;2012810119;IGA102;1;0;0;0;-1;A
12;1;2012810120;IGA102;1;0;0;0;-1;A
12;1;2012810121;IGA102;1;0;0;0;-1;A
12;2;2012810122;IGA102;1;17;0;0;5;A
12;1;2012810124;IGA102;1;17;0;0;5;A
12;1;2012810125;IGA102;1;15;0;0;5;A
12;1;2012810126;IGA102;1;0;0;0;-1;A
12;1;2012810127;IGA102;1;16;0;0;5;A
12;1;2012810128;IGA102;1;18;0;0;5;A
12;1;2012810129;IGA102;1;0;0;0;-1;A
12;1;2012810131;IGA102;1;12;0;0;4;A
12;2;2012810132;IGA102;1;0;0;0;-1;A
12;1;2012810133;IGA102;1;17;0;0;5;A
12;1;2012810135;IGA102;1;18;0;0;5;A
12;1;2012810136;IGA102;1;0;0;0;-1;A
12;2;2012810137;IGA102;1;13;0;0;4;A
12;1;2012810138;IGA102;1;16;0;0;5;A
12;1;2012810139;IGA102;1;16;0;0;5;A
12;1;2012810140;IGA102;1;0;0;0;-1;A
12;1;1912810141;IGA103;1;14;0;0;4;A
12;1;1912810145;IGA103;1;14;0;0;4;A
12;1;1912810162;IGA103;1;7;0;0;2;A
12;1;2012810101;IGA103;1;14;0;0;4;A
12;2;2012810102;IGA103;1;7;0;0;2;A
12;2;2012810103;IGA103;1;14;0;0;4;A
12;2;2012810104;IGA103;1;14;0;0;4;A
12;2;2012810105;IGA103;1;7;0;0;2;A
12;2;2012810106;IGA103;1;14;0;0;4;A
12;2;2012810107;IGA103;1;14;0;0;4;A
12;2;2012810108;IGA103;1;15;0;0;5;A
12;1;2012810109;IGA103;1;0;0;0;0;A
12;1;2012810110;IGA103;1;15;0;0;5;A
12;2;2012810111;IGA103;1;13;0;0;4;A
12;1;2012810112;IGA103;1;13;0;0;4;A
12;1;2012810113;IGA103;1;0;0;0;0;A
12;1;2012810114;IGA103;1;14;0;0;4;A
12;2;2012810115;IGA103;1;15;0;0;5;A
12;2;2012810117;IGA103;1;14;0;0;4;A
12;1;2012810118;IGA103;1;0;0;0;0;A
12;1;2012810119;IGA103;1;0;0;0;0;A
12;1;2012810120;IGA103;1;0;0;0;0;A
12;1;2012810121;IGA103;1;0;0;0;0;A
12;2;2012810122;IGA103;1;14;0;0;4;A
12;1;2012810124;IGA103;1;14;0;0;4;A
12;1;2012810125;IGA103;1;13;0;0;4;A
12;1;2012810126;IGA103;1;0;0;0;0;A
12;1;2012810127;IGA103;1;13;0;0;4;A
12;1;2012810128;IGA103;1;14;0;0;4;A
12;1;2012810129;IGA103;1;13;0;0;4;A
12;1;2012810131;IGA103;1;13;0;0;4;A
12;2;2012810132;IGA103;1;0;0;0;0;A
12;1;2012810133;IGA103;1;14;0;0;4;A
12;1;2012810135;IGA103;1;14;0;0;4;A
12;1;2012810136;IGA103;1;0;0;0;0;A
12;2;2012810137;IGA103;1;13;0;0;4;A
12;1;2012810138;IGA103;1;14;0;0;4;A
12;1;2012810139;IGA103;1;14;0;0;4;A
12;1;2012810140;IGA103;1;0;0;0;0;A
12;1;1712810127;IGA104;1;0;0;0;0;A
12;1;1912810128;IGA104;1;12;0;0;4;A
12;1;2012810101;IGA104;1;12;0;0;4;A
12;2;2012810102;IGA104;1;0;0;0;0;A
12;2;2012810103;IGA104;1;7;0;0;2;A
12;2;2012810104;IGA104;1;12;0;0;4;A
12;2;2012810105;IGA104;1;0;0;0;0;A
12;2;2012810106;IGA104;1;14;0;0;4;A
12;2;2012810107;IGA104;1;14;0;0;4;A
12;2;2012810108;IGA104;1;13;0;0;4;A
12;1;2012810109;IGA104;1;0;0;0;0;A
12;1;2012810110;IGA104;1;0;0;0;0;A
12;2;2012810111;IGA104;1;13;0;0;4;A
12;1;2012810112;IGA104;1;10;0;0;3;A
12;1;2012810113;IGA104;1;0;0;0;0;A
12;1;2012810114;IGA104;1;13;0;0;4;A
12;2;2012810115;IGA104;1;13;0;0;4;A
12;2;2012810117;IGA104;1;14;0;0;4;A
12;1;2012810118;IGA104;1;10;0;0;3;A
12;1;2012810119;IGA104;1;0;0;0;0;A
12;1;2012810120;IGA104;1;0;0;0;0;A
12;1;2012810121;IGA104;1;0;0;0;-1;A
12;2;2012810122;IGA104;1;13;0;0;4;A
12;1;2012810124;IGA104;1;13;0;0;4;A
12;1;2012810125;IGA104;1;9;0;0;3;A
12;1;2012810126;IGA104;1;0;0;0;-1;A
12;1;2012810127;IGA104;1;10;0;0;3;A
12;1;2012810128;IGA104;1;14;0;0;4;A
12;1;2012810129;IGA104;1;10;0;0;3;A
12;1;2012810131;IGA104;1;12;0;0;4;A
12;2;2012810132;IGA104;1;6;0;0;2;A
12;1;2012810133;IGA104;1;13;0;0;4;A
12;1;2012810135;IGA104;1;14;0;0;4;A
12;1;2012810136;IGA104;1;0;0;0;0;A
12;2;2012810137;IGA104;1;10;0;0;3;A
12;1;2012810138;IGA104;1;13;0;0;4;A
12;1;2012810139;IGA104;1;14;0;0;4;A
12;1;2012810140;IGA104;1;0;0;0;0;A
12;1;1712810127;IGA105;1;0;0;0;0;A
12;1;2012810101;IGA105;1;13;0;0;4;A
12;2;2012810102;IGA105;1;0;0;0;-1;A
